h3,lat,lon,area,CIS,CIS_adj,hidden_uplift_%,enf_days,police_station
8960145917bffff,13.047092868802773,77.5229571799067,Sri Ayyappa Nagar,21.48,24.31,13.0,20,Jalahalli
896189252afffff,12.957941840869058,77.65928018705607,SNS Arcade,21.46,25.82,20.0,12,Jeevanbheemanagar
89601459487ffff,13.022404040210178,77.56285154721992,Subedarpalya,21.46,28.57,33.0,4,Yeshwanthpura
896014584cfffff,12.980807689082555,77.53749388950011,Birla Tisya,21.37,25.04,17.0,15,Magadi Road
89601459583ffff,13.016046882954091,77.54469686488636,Railway House BDG Society,21.35,24.34,14.0,24,Rajajinagar
8961892ebabffff,13.00407846867552,77.61249630215265,Basappa Line,21.33,26.56,25.0,8,Pulikeshinagar(F.Town)
89618924e7bffff,12.904736803195279,77.59216616754131,Multi Ruby Apartment,21.33,24.86,17.0,16,J.P. Nagar
8961892cd2fffff,13.025531178737458,77.58878045573726,Vishveshwarya Nagar,21.29,26.66,25.0,8,R.T. Nagar
8961892480bffff,12.89198311723081,77.57270148191178,Kuvempu Circle,21.29,24.7,16.0,16,Thalagattapura
8960145941bffff,13.032015673092465,77.56481739170026,Prestige MSR,21.25,27.81,31.0,6,Yeshwanthpura
89618920b23ffff,12.955665549865616,77.69538173748643,Sanjay Nagar,21.25,24.56,16.0,17,HAL Old Airport
896014595cfffff,13.02565769595491,77.54666170031933,Yeshwanthpur,21.25,27.09,27.0,6,Yeshwanthpura
8960145959bffff,13.017106410960775,77.54772233536268,BCM Vertex,21.2,25.32,19.0,14,Yeshwanthpura
89618920e43ffff,12.955464129404143,77.74599938292201,Sigma Soft Teck Park,21.19,25.24,19.0,14,Whitefield
8961892e1d3ffff,12.983524204202508,77.68140051202188,Jagadaapura,21.16,26.22,24.0,9,Banaswadi
8961892db43ffff,13.12055627465143,77.62229307285972,KVSR Layout,21.14,25.99,23.0,11,Yelahanka
8960145b3d7ffff,13.005299430756127,77.56497223649048,Chitrapur Circle,21.13,27.07,28.0,6,Malleshwaram
8961892586bffff,12.951746376530894,77.59897423890209,PWD Quarters,21.13,26.77,27.0,7,Wilson Garden
896189244c7ffff,12.872418624618259,77.65300742844111,Channakeshava Nagar,21.12,26.76,27.0,7,Electronic City
8960169760bffff,13.161155798739335,77.62779937628036,Vidyanagar Junction,21.06,25.34,20.0,11,Chikkajala
8961892e40bffff,12.981281955724036,77.709077545069,The Premier Aratt,21.03,26.65,27.0,7,Mahadevapura
89618925307ffff,12.954799052414508,77.641764141883,West Wing,21.03,23.92,14.0,23,Jeevanbheemanagar
8960145b0b3ffff,12.983903751743485,77.57183423907667,Old Mysore Road Junction,21.02,23.91,14.0,21,Sheshadripuram
89618920aa3ffff,12.955566075157025,77.72068699426808,Thubarahalli,21.0,24.72,18.0,15,Whitefield
89618921d43ffff,12.977911778442502,77.75060837936606,Happy Valley,20.95,24.48,17.0,17,Whitefield
8961892588fffff,12.935693237533405,77.60412008308485,CC Layout,20.92,25.53,22.0,11,Mico Layout
896189253abffff,12.95159387466088,77.64110763904789,Maruthi Infotech Centre,20.85,24.43,17.0,18,Jeevanbheemanagar
896189255dbffff,12.919410295968431,77.66825867162429,Bellandur Gate,20.83,24.28,17.0,16,Bellandur
8961892729bffff,12.904300017009296,77.7017292459788,VRR Fortuna,20.83,25.17,21.0,12,Bellandur
8960145b2cfffff,13.018063321071576,77.58444206885146,Embassy One,20.82,25.69,23.0,8,R.T. Nagar
896189209cfffff,12.935304627828149,77.70527417508774,Varthur Hobli,20.78,24.53,18.0,14,HAL Old Airport
8961892ecabffff,12.974030246488535,77.64570354709332,New Thippasandra,20.77,25.19,21.0,11,Jeevanbheemanagar
89601459527ffff,13.022503035012196,77.52916511821502,Kanteerava Studio Circle,20.76,24.04,16.0,17,Yeshwanthpura
8960145a51bffff,12.919883304691218,77.54189287697308,Thimmaraya Gowda Layout,20.73,24.85,20.0,13,Banashankari
8961892c357ffff,13.064890973952178,77.65025979906346,Arge Helios,20.71,25.36,22.0,9,Hennuru
89618927357ffff,12.907610691803411,77.67709057681017,Oceanus Monarda,20.69,24.18,17.0,16,Bellandur
8960145a6cbffff,12.951834596206911,77.57370374949657,Vanivilas Circle,20.65,24.75,20.0,11,V.V.Puram (C.Pet)
89618924ac7ffff,12.910119500570376,77.5820287598924,ITI Layout,20.64,26.44,28.0,7,J.P. Nagar
89601459683ffff,13.045891105478587,77.57046538285834,Whispering Meadows,20.61,23.82,16.0,20,Kodigehalli
8961892cb67ffff,13.067235158203069,77.58045260804793,Sri Ammembal Subbarao Pai Nagara,20.52,26.16,27.0,8,Kodigehalli
89618925457ffff,12.930051336054927,77.68169030079558,Sterling Ascentia,20.52,23.91,17.0,18,HAL Old Airport
896189264dbffff,12.821997600486474,77.68767009838434,Sattva Texonic,20.44,25.45,25.0,9,Electronic City
8961892ebcbffff,13.011519161766083,77.62526495287729,Sakamma Layout,20.42,22.88,12.0,23,Banaswadi
89618927673ffff,12.901058210412353,77.70950512219127,East Park Residences,20.41,24.38,19.0,14,Whitefield
89618925567ffff,12.92483013515679,77.64968430695359,Agara Junction,20.4,25.68,26.0,7,HSR Layout
8960145867bffff,13.009664838996999,77.53496645735052,APMC Government Quarters,20.37,25.37,25.0,9,Rajajinagar
8960169050bffff,13.183442262734433,77.6914556126405,Chikkanahalli North Taluka,20.37,25.37,25.0,10,Chikkajala
89618925423ffff,12.925821576145031,77.6695725227734,Green Glen Layout,20.34,29.51,45.0,2,Bellandur
8961892c517ffff,13.019962811671979,77.65792770712679,VV Pearl,20.32,23.75,17.0,18,Hennuru
89601459e0bffff,13.056746863242811,77.50808156480716,Brindavan Layout,20.3,23.22,14.0,22,Chikkabanavara
8960145b587ffff,12.962534042462677,77.57027315089455,Church Circle,20.27,23.56,16.0,14,Chamarajpet
896014583c3ffff,13.008678975658661,77.5066854492692,M Ramaiah Layout,20.26,23.46,16.0,20,Peenya
8961892cb0fffff,13.062947053522507,77.5851958499751,Oscar Orchards,20.26,24.48,21.0,13,Kodigehalli
896189253c3ffff,12.955825855338745,77.65322217673211,Golf Manor Apartment,20.25,25.35,25.0,8,Jeevanbheemanagar
8961892591bffff,12.934696123142297,77.58424604265102,Jayanagar,20.23,25.63,27.0,6,Jayanagara
8960145a3abffff,12.952003661807886,77.523184291363,BDA Layout,20.21,26.26,30.0,6,Byatarayanapura
8961892580bffff,12.94424903364888,77.60306062110806,Mythreyi Naimisha,20.15,23.43,16.0,17,Adugodi
89618925987ffff,12.925083208530351,77.58227978316292,Shri Satya Sai Circle,20.15,23.93,19.0,16,Jayanagara
89618925dd7ffff,12.915376319903816,77.60558307365056,MICO Layout,20.13,24.04,19.0,14,Mico Layout
896014595c3ffff,13.023513704991181,77.5490323193048,Vaishnavi Sapphire,20.1,23.87,19.0,13,Yeshwanthpura
89601459e93ffff,13.043912481399838,77.51388304756125,Krishna Gowda Layout,20.1,23.87,19.0,12,Chikkabanavara
89618925b93ffff,12.946425477306134,77.59226523792573,B Venkata Reddy Nagar,20.08,23.91,19.0,15,Wilson Garden
89618920967ffff,12.939635589004023,77.69209464009782,NCC Nagarjuna Green Woods,20.08,25.28,26.0,6,HAL Old Airport
8961892cccfffff,13.032893936677823,77.62683107059931,CMR Garden,19.99,25.78,29.0,7,K.G. Halli
8961892eb93ffff,12.998699803753027,77.62263974140777,Cox Town,19.96,25.13,26.0,8,Pulikeshinagar(F.Town)
89618925c07ffff,12.924958856711559,77.61597568176134,Madiwala Junction,19.77,23.16,17.0,15,Madiwala
8960145a2dbffff,12.964707564284112,77.55948087719152,Tippu Chowk,19.76,22.97,16.0,18,Magadi Road
89618924277ffff,12.915279832844359,77.63085961853595,HSR Layout,19.74,25.01,27.0,7,HSR Layout
8960145b5bbffff,12.964679501013965,77.56790258188853,Police Quarters,19.68,22.88,16.0,17,Chamarajpet
8961892602bffff,12.839271476298808,77.65184177088231,Concord Silicon Valley,19.62,23.16,18.0,16,Electronic City
8961892ea27ffff,13.014724015739867,77.62592130195779,Captain Munshi Layout,19.62,23.04,17.0,16,Banaswadi
89618920b27ffff,12.95460779582751,77.69235134523066,Doddanekundi Circle,19.56,23.09,18.0,13,HAL Old Airport
89618924b67ffff,12.910242295823604,77.54834733408002,VVR Supreme Residency,19.54,23.69,21.0,13,K.S. Layout
8961892e84fffff,13.002935089752405,77.63475336832362,Maruthi Sevanagar Circle,19.53,22.99,18.0,14,Banaswadi
8961892e4b7ffff,12.967399376214525,77.70341570895441,Dr APJ Abdul Kalam Enclave,19.51,22.68,16.0,15,HAL Old Airport
8960145ad9bffff,12.912591326292894,77.4870669769287,Nathamkaiamcheri,19.5,24.71,27.0,8,Kengeri
89618924a0fffff,12.913354789363588,77.574262423783,Umarbagh Layout,19.45,22.3,15.0,20,K.S. Layout
8961892ed27ffff,12.969856592648677,77.61673409682228,Craig Park Layout,19.44,23.03,18.0,16,Halasur
89618922827ffff,12.887029248474452,77.73758233015648,Muthanallur Cross,19.41,24.44,26.0,8,No Police Station
8960145a283ffff,12.956182662498325,77.55212032556005,PMM Compound,19.39,22.36,15.0,17,Chamarajpet
896016900d7ffff,13.19944898389955,77.70318616352458,Arisinakunte,19.38,23.57,22.0,11,Devanahalli Airport
8961892eb17ffff,13.005137431186434,77.61552419658362,SBI Senior Officers Flats,19.37,24.81,28.0,6,Pulikeshinagar(F.Town)
8961892ec0fffff,12.980440692593191,77.64701683006362,Michaelpalya,19.36,25.16,30.0,6,Jeevanbheemanagar
89618925d2fffff,12.920790282058709,77.58702090903402,Jayanagar,19.35,23.11,19.0,12,Jayanagara
8961892766fffff,12.905356947760783,77.70475949362172,Ram Circle,19.33,22.59,17.0,17,Bellandur
8961892c5abffff,13.018903862127571,77.65489808117819,Peddanna Reddy Layout,19.33,22.23,15.0,20,Banaswadi
8961892e92fffff,12.988083514255926,77.60078979322677,Police Quarters,19.31,23.83,23.0,8,Shivajinagar
896189262abffff,12.854206192620683,77.66052376448383,Nanjuda Reddy Layout,19.3,26.23,36.0,4,Electronic City
896189264cbffff,12.824147854371068,77.68529830403452,Vidyanagar,19.3,25.08,30.0,5,Electronic City
8961892e687ffff,12.99195873938711,77.71408236486418,Hoodi Circle,19.28,23.11,20.0,14,Mahadevapura
8960145b5a7ffff,12.962562284101672,77.56185128025189,Sirsi Circle,19.28,22.84,18.0,12,Chamarajpet
8960145840bffff,12.981893077391634,77.53209916516887,Asthagrama New Extension,19.27,22.95,19.0,14,Kamakshipalya
8960145934fffff,13.070575954366223,77.53056516105063,Divya Limelite,19.24,24.65,28.0,7,Jalahalli
8960145b0dbffff,12.99454776958782,77.58525082213704,RV Layout,19.22,22.3,16.0,14,High ground
89618925c4fffff,12.935631204570571,77.62097115196678,Koramangala,19.21,22.61,18.0,14,Adugodi
89601451207ffff,12.910360734992677,77.51467866587252,Subhash Chandrabose Nagar,19.19,27.28,42.0,2,Kengeri
896189251a3ffff,12.925952675128206,77.63585628174273,SBI Colony,19.19,23.27,21.0,13,Adugodi
89618925c83ffff,12.91851720115222,77.6230894022631,Silk Board Junction,19.17,22.1,15.0,19,Madiwala
896189256cfffff,12.950344127267098,77.68866373199731,Divyasree Technopolis,19.12,23.59,23.0,9,HAL Old Airport
8961892e673ffff,13.005873190443685,77.7113086414493,KR Puram,19.11,22.7,19.0,13,K.R. Pura
8960145a28bffff,12.959386454400294,77.55277525696718,Mominpura,19.1,23.23,22.0,10,Magadi Road
8961892e007ffff,12.992052423902772,77.68877598642769,Mahadevapura,19.09,26.34,38.0,3,Mahadevapura
89618924467ffff,12.87995599819101,77.64049387367304,Wellington Layout,19.09,23.77,25.0,10,Hulimavu
89618920b1bffff,12.956690371033579,77.70684686011882,Purva Riviera,19.02,24.24,27.0,8,HAL Old Airport
89601696023ffff,13.09825986991376,77.56712943966673,Sai Ram Layout,19.02,23.06,21.0,13,Yelahanka
8961892ed03ffff,12.970885288952779,77.6281893916558,Keshwaraj Layout,19.01,22.05,16.0,18,Halasur
8960145866fffff,13.010749232759597,77.52957137248919,Kempamma Layout,19.0,22.77,20.0,14,Rajajinagar
8961892eb97ffff,12.997640980093008,77.61961164393412,Government Police Quarters,18.99,23.65,25.0,8,Pulikeshinagar(F.Town)
89601458c4fffff,12.988475029734815,77.47449166384739,Dodda Gollarahatti,18.99,22.03,16.0,15,Kamakshipalya
8960145149bffff,12.867536368405512,77.53681332899949,Thalaghattapura,18.98,22.84,20.0,14,Thalagattapura
89618921957ffff,12.989746463056846,77.7333312251394,Sadaramangala Industrial Area,18.89,25.38,34.0,4,Mahadevapura
8960169050fffff,13.182381017577246,77.68842312632599,Chikkanahalli North Taluka,18.89,24.2,28.0,7,Chikkajala
89618927257ffff,12.915010513008818,77.69829869609204,AET Junction,18.88,23.77,26.0,7,Bellandur
8961892400bffff,12.891753816411128,77.63166498109642,Nandishwara Layout,18.88,26.36,40.0,2,Hulimavu
89618921ac7ffff,13.014245505070786,77.76088633044554,Alpine Viva,18.87,22.88,21.0,13,Mahadevapura
89618924a8bffff,12.90691519480368,77.58137341326427,Learning to Fly,18.86,22.04,17.0,17,J.P. Nagar
89601459597ffff,13.01284329026563,77.54404195666042,Ashoka Heights,18.83,22.83,21.0,12,Rajajinagar
89601451483ffff,12.866479088320258,77.5337897363267,Thalaghattapura,18.83,22.11,17.0,17,Thalagattapura
8961892ec7bffff,12.986851162453709,77.64833018699213,Byappanahalli Junction,18.8,22.45,19.0,12,Jeevanbheemanagar
89601459137ffff,13.03536326690876,77.51494426331593,Dynamtic Circle,18.78,23.51,25.0,8,Peenya
8960145b133ffff,12.983984764889449,77.54656882322074,Sri Mahaganapathi Nagar,18.75,23.05,23.0,9,Vijayanagara
8961892ec63ffff,12.985792665350184,77.64530124516152,Aveda Meta,18.74,22.26,19.0,14,Banaswadi
89601690143ffff,13.202717611118837,77.67852350588166,Shreela Airview Enclave,18.72,24.93,33.0,5,Devanahalli Airport
8960169738bffff,13.161236934608908,77.59407316581446,After The Rain,18.65,23.63,27.0,7,Chikkajala
8961892ccd3ffff,13.028602720079434,77.63157560882344,Hennuru Junction,18.61,22.16,19.0,13,K.G. Halli
8961892ee97ffff,12.990026648394604,77.65741775413916,Big Bazaar Junction,18.6,22.15,19.0,14,Banaswadi
8961892e067ffff,12.99955305523575,77.68468712828293,BSNL CACT Building,18.59,21.61,16.0,19,Mahadevapura
8961892e0c3ffff,12.993079769253942,77.7002415939476,Mahadevpura Circle,18.59,22.77,22.0,10,Mahadevapura
89601459057ffff,13.050226753364647,77.54887611061952,Muni Venkatappa Block,18.59,23.28,25.0,9,Jalahalli
89618925c0fffff,12.928163678138935,77.61663168153399,Madivala,18.57,21.7,17.0,16,Madiwala
89618925cb3ffff,12.916402021319747,77.61703487260975,Someshwara Colony,18.56,24.94,34.0,4,Mico Layout
896189258bbffff,12.934635277796527,77.60109329776195,Dairy Circle,18.55,22.03,19.0,15,Mico Layout
89618925e77ffff,12.952744336088275,77.61885271682598,Samastha Nagar,18.53,23.08,25.0,8,Ashok Nagar
8960145b19bffff,12.97966821965201,77.55973078640474,SSI Industrial Area,18.53,21.25,15.0,19,Magadi Road
89601696007ffff,13.097177280542285,77.5725282098035,Mandalkunte Village,18.49,23.43,27.0,8,Yelahanka
89601696003ffff,13.098237895793927,77.57555552183827,Yelahanka New Town,18.47,22.23,20.0,14,Yelahanka
89618927217ffff,12.907541296357618,77.69395388191874,Doddakannelli Circle,18.47,22.0,19.0,12,Bellandur
89601690d8bffff,13.176097398634615,77.63648693578557,Chikkjala Junction,18.44,25.07,36.0,3,Chikkajala
8960145b503ffff,12.971087560270856,77.56921306043569,Subhash Nagar,18.42,21.75,18.0,14,Chamarajpet
8960145b60fffff,13.003074410467383,77.5926159531988,Income Tax and Central Excise Staff Quarters,18.38,22.36,22.0,9,R.T. Nagar
8961892530fffff,12.958004236277556,77.64242066320278,Ganapathy Colony,18.36,21.68,18.0,15,Jeevanbheemanagar
8961892cc6fffff,13.040415828965898,77.61431403569954,Govind Pura,18.34,22.16,21.0,11,K.G. Halli
8961892ed13ffff,12.968738661124236,77.63056119510308,Ranka Corner Apartments,18.33,21.47,17.0,16,Halasur
89618927227ffff,12.90972493025895,77.68314942232874,Sattva Senorita,18.28,21.52,18.0,16,Bellandur
8961892c503ffff,13.02316815852389,77.65858465432468,Sycon Cressida,18.26,21.69,19.0,14,Hennuru
896014596c3ffff,13.05335895741716,77.57480314076648,Glen Ridge,18.26,22.62,24.0,9,Kodigehalli
8960169644bffff,13.09390554943398,77.59715426839585,Concorde Mayfair,18.24,21.79,19.0,12,Yelahanka
896189242b3ffff,12.901369145863498,77.63363365977554,Garvebavipalya Junction,18.23,22.49,23.0,10,HSR Layout
89618925a3bffff,12.964564513783596,77.60159736867426,Sky Gardens,18.22,22.23,22.0,9,Ashok Nagar
8961892cc9bffff,13.02433861204959,77.62789046012053,Brindavan Nagar,18.21,22.68,25.0,8,K.G. Halli
8961892cb07ffff,13.059742898107812,77.58454012190286,Arvind Orchards,18.21,24.75,36.0,4,Kodigehalli
8960145808bffff,12.989410618412814,77.51959522531617,Kamakshipalya,18.18,25.39,40.0,3,Kamakshipalya
89601459107ffff,13.037483250864334,77.52099347259306,Vivekanand Nagar,18.18,22.11,22.0,10,Peenya
89618920ad7ffff,12.959796503259142,77.73281356642656,Spectra Palmwoods,18.18,26.38,45.0,2,Whitefield
8960145851bffff,12.972335462713133,77.51329952214343,Bengaluru,18.16,21.94,21.0,12,Jnanabharathi
8961892c8d7ffff,13.042560917919294,77.61194199987042,Govind Pura,18.16,22.24,22.0,9,Hebbala
8961892288fffff,12.882690691464413,77.75076567008882,Dommansandra Circle,18.04,21.62,20.0,12,No Police Station
89618934ac7ffff,12.804832598630274,77.69821509186703,Bangaranna Khanavali,17.99,24.83,38.0,3,Electronic City
8960145a213ffff,12.961531595750946,77.5504050575149,Old Guddadahalli,17.99,23.2,29.0,6,Magadi Road
8960145a32fffff,12.95843732133193,77.5160757093907,Nagarabhavi Main Road,17.94,22.14,23.0,9,Byatarayanapura
89601459e73ffff,13.058889429055442,77.50571150009087,Janapriya Heights Apartment,17.91,20.82,16.0,16,Chikkabanavara
896014594c3ffff,13.03093101821963,77.57021486830193,BEL Employees HBCS,17.9,21.32,19.0,13,Sadashivanagar
89618924677ffff,12.900244789089681,77.64746024581864,RR Residency,17.78,23.27,31.0,6,HSR Layout
89618924e8bffff,12.891886479964894,77.59796677882072,RMZ Futura,17.73,20.82,17.0,16,J.P. Nagar
8960145b69bffff,12.994492533390305,77.60210154035977,Aalco Layout,17.72,21.55,22.0,11,R.T. Nagar
8960145b02bffff,12.99674679400991,77.56603251179783,Subhash Nagar,17.7,21.76,23.0,9,Malleshwaram
89618925d6fffff,12.928256959316693,77.59135811478713,Corporation Layout,17.69,22.81,29.0,5,Jayanagara
8961892e12bffff,12.988938169704404,77.6628197822572,Government Quarters,17.66,21.25,20.0,12,Banaswadi
8960145a353ffff,12.961586618406587,77.53356593494294,Attiguppe Circle,17.63,23.08,31.0,5,Vijayanagara
89601459853ffff,13.051445053137215,77.49296095383795,Manjunathanagara New Extension,17.63,20.75,18.0,16,Chikkabanavara
8961892cc4fffff,13.040389578324458,77.62274300002957,Nagawara Junction,17.62,20.32,15.0,19,Hennuru
89618925c57ffff,12.930279224347764,77.62268641203792,Koramangala,17.61,21.65,23.0,9,Adugodi
896189248cbffff,12.89195117707808,77.58112245135057,Bengaluru,17.59,22.15,26.0,7,J.P. Nagar
89618925c97ffff,12.915312268177555,77.62243330832052,Silk Board Junction,17.58,21.38,22.0,11,Mico Layout
8960145b46fffff,12.988139273092816,77.58393967366933,Sri Katan Layout,17.52,22.44,28.0,7,High ground
8961892c983ffff,13.030880206874519,77.5870647301248,UAS Quarters,17.49,22.16,27.0,7,Kodigehalli
8960145b51bffff,12.972146259140727,77.57223900913618,Sowrashtrapete,17.47,22.87,31.0,5,Upparpet
89618926453ffff,12.826298023185423,77.68292653955938,Hebbagodi,17.41,22.19,27.0,7,Electronic City
89618925b53ffff,12.961389258034048,77.59251681676801,Srinivasa Colony,17.38,20.83,20.0,13,Halasuru Gate
89618925a63ffff,12.970973619072177,77.60290904439071,Srinivas Nagar,17.37,21.75,25.0,7,Ashok Nagar
8960145ac07ffff,12.925375002059383,77.49809582098484,BDA Layout,17.33,23.07,33.0,4,Kengeri
8960145b3c7ffff,13.007444063690391,77.56260144298766,Gitanjali Circle,17.32,21.81,26.0,7,Malleshwaram
8960145b4c3ffff,12.978470030208513,77.59882231108581,Mantri Altiue Apartment,17.32,20.69,19.0,10,Cubbon Park
896189242a7ffff,12.90245964272548,77.62823482919396,Temple Tree,17.3,20.73,20.0,12,Madiwala
8961892c38bffff,13.05633505760657,77.65131892621984,Hoodi,17.27,21.23,23.0,11,Hennuru
89618925bd3ffff,12.953892620527329,77.59660318734012,NGO Colony,17.24,21.47,25.0,10,Wilson Garden
89601458453ffff,12.984011222233521,77.53814861317171,Meenakshi Layout,17.24,21.19,23.0,9,Kamakshipalya
89601697477ffff,13.139805891484473,77.61780050772461,Bharthi Nagar,17.23,20.41,18.0,14,Chikkajala
8960145a6a3ffff,12.94119319988444,77.56029116791997,Hanumantha Nagar,17.21,22.04,28.0,6,Basavanagudi
8961892ea5bffff,13.024283432246136,77.64475086990154,HRBR Layout Extension,17.2,20.99,22.0,11,Banaswadi
8961892436bffff,12.914286839108176,77.61098083761343,Ram Sridhar Apartment,17.2,20.54,19.0,14,Mico Layout
89618924207ffff,12.909927129516232,77.63257478402117,HSR Layout,17.18,20.76,21.0,12,HSR Layout
896014585b7ffff,12.960608211716808,77.50528979153641,Kengunte Circle,17.13,20.29,18.0,13,Jnanabharathi
89618920e4bffff,12.958670918649046,77.74665775542012,Brigade Harmony,17.1,20.42,19.0,12,Whitefield
8961892cb2fffff,13.062971015205534,77.5767698203431,Dasappa Layout,17.1,21.8,27.0,7,Kodigehalli
89618920e57ffff,12.952257346136346,77.74534102894405,Prestige Raintree Park,17.09,23.86,40.0,3,Whitefield
