h3,slope,base,pct_per_month,area,lat,lon,CIS,police_station,n_parking,trend
8960145b5a3ffff,1.4000000000000001,3.0,46.7,Karnataka Police Staff Quarters,12.96362089285422,77.56487686913171,12.68,Chamarajpet,14,Worsening
896189243afffff,2.5,5.333333333333333,46.9,Someshwara Layout,12.898263152184532,77.60770167294788,15.13,Mico Layout,16,Worsening
896189254b7ffff,6.6,14.0,47.1,Srinivasa Classic,12.915113558480368,77.67300308833273,28.79,Bellandur,65,Worsening
896189253c3ffff,2.5999999999999996,5.5,47.3,Golf Manor Apartment,12.955825855338745,77.65322217673211,20.25,Jeevanbheemanagar,23,Worsening
8960145b5b7ffff,2.599999999999999,5.5,47.3,Sirsi Circle,12.96041691810413,77.56422171358516,25.78,Chamarajpet,42,Worsening
89618925e73ffff,2.2142857142857153,4.666666666666667,47.4,Sannenahalli,12.953802474948665,77.62188034479114,14.4,Ashok Nagar,16,Worsening
8961892448bffff,16.700000000000003,35.25,47.4,Channakeshava Nagar,12.869213175821672,77.6523509013946,40.86,Electronic City,151,Worsening
896189253cfffff,7.599999999999999,16.0,47.5,Manipal Hospital Junction,12.957973175560554,77.65085002785956,28.77,Jeevanbheemanagar,66,Worsening
89601458687ffff,18.285714285714285,38.333333333333336,47.7,Basaveshwara Nagar,12.99256264868298,77.53708794077231,37.96,Vijayanagara,119,Worsening
89601697477ffff,3.4999999999999982,7.333333333333333,47.7,Bharthi Nagar,13.139805891484473,77.61780050772461,17.23,Chikkajala,24,Worsening
8961892eb93ffff,6.0,12.333333333333334,48.6,Cox Town,12.998699803753027,77.62263974140777,19.96,Pulikeshinagar(F.Town),37,Worsening
8961892cca7ffff,3.4285714285714284,7.0,49.0,Sowkar Nagar,13.022247318788272,77.61340511069417,16.13,K.G. Halli,22,Worsening
8961892e867ffff,21.000000000000004,42.5,49.4,Prestige Woodland Park,12.999758626560322,77.62566796259287,40.15,Pulikeshinagar(F.Town),174,Worsening
89618925c8fffff,13.3,26.75,49.7,Market Square Value Mall,12.92066450523223,77.62071813200546,38.84,Madiwala,120,Worsening
89618925843ffff,2.4999999999999996,5.0,50.0,Pothlappa Garden,12.94851177369143,77.60674344193173,16.01,Adugodi,23,Worsening
896014596cbffff,0.9999999999999998,2.0,50.0,Ashwathappa Layout,13.056562971146922,77.57545868215092,7.03,Kodigehalli,6,Worsening
8960145a29bffff,5.999999999999999,12.0,50.0,AR Compound,12.957241227232606,77.55514548671897,28.38,Chamarajpet,52,Worsening
89601696487ffff,0.9999999999999998,2.0,50.0,Vista Pixel,13.074679861986148,77.593218506281,8.72,Yelahanka,6,Worsening
8961892586fffff,5.799999999999999,11.5,50.4,NGO Colony,12.95068814105564,77.59594748863539,29.22,Wilson Garden,58,Worsening
8961892ebb3ffff,9.7,19.25,50.4,Frazer Town,12.998728024713742,77.61421192715285,31.18,Pulikeshinagar(F.Town),94,Worsening
89618921887ffff,6.799999999999999,13.5,50.4,Hope Farm Circle,12.98432544522287,77.75192540220347,32.37,Whitefield,63,Worsening
8961892eb6bffff,1.3571428571428572,2.6666666666666665,50.9,Tiger Tippu Circle,13.019042668804397,77.6127489679529,8.73,K.G. Halli,8,Worsening
896189242c3ffff,6.500000000000001,12.75,51.0,HSR Layout,12.910951469011714,77.64402994024117,39.94,HSR Layout,149,Worsening
8961892446fffff,13.599999999999996,26.5,51.3,Ramaiah Reddy Layout,12.883161251547719,77.64115021308399,36.71,Hulimavu,127,Worsening
8961892c923ffff,10.799999999999999,21.0,51.4,Amar Jyothi Layout,13.03839867660166,77.57455239721563,33.92,Kodigehalli,86,Worsening
8961892e447ffff,4.3999999999999995,8.5,51.8,ESI Road Junction,12.9844881435132,77.70973531771631,23.9,Mahadevapura,35,Worsening
8961892eb83ffff,6.8,13.0,52.3,Pottery Road CHS,13.000845765441033,77.62026786302566,28.59,Pulikeshinagar(F.Town),58,Worsening
8960145ad87ffff,3.399999999999999,6.5,52.3,Police Quarters,12.910474822893786,77.4810227712618,27.82,Kengeri,49,Worsening
8960145b14bffff,5.9,11.25,52.4,Mariappanapalya,12.996773274802708,77.55761010772231,26.13,Malleshwaram,48,Worsening
8961892c503ffff,3.500000000000001,6.666666666666667,52.5,Sycon Cressida,13.02316815852389,77.65858465432468,18.26,Hennuru,28,Worsening
8960145b17bffff,31.899999999999995,60.75,52.5,Rajaji Nagar,12.994654954651589,77.55155894796208,47.2,Rajajinagar,283,Worsening
89601458697ffff,6.7,12.75,52.5,Basaveshwara Nagar,12.990418306662551,77.5394581158736,29.72,Vijayanagara,55,Worsening
89618925b97ffff,6.299999999999998,11.75,53.6,Siddapura Circle,12.945367286220227,77.58923879122379,26.47,Wilson Garden,55,Worsening
8960145a14fffff,2.142857142857143,4.0,53.6,Pantharapalya,12.943452183574074,77.52424504368166,15.19,Byatarayanapura,16,Worsening
89618925a57ffff,1.9999999999999984,3.6666666666666665,54.5,Mother Teresa Circle,12.967739763278189,77.61067903437332,11.79,Ashok Nagar,11,Worsening
8961892cb0fffff,3.7,6.75,54.8,Oscar Orchards,13.062947053522507,77.5851958499751,20.26,Kodigehalli,27,Worsening
896189218a3ffff,19.499999999999996,35.333333333333336,55.2,Gulmohar,12.98541645373974,77.74651839120118,40.26,Whitefield,106,Worsening
8961892731bffff,3.5,6.25,56.0,Tulasi Layout,12.90440491078346,77.67643354735277,24.69,Bellandur,43,Worsening
89618920e7bffff,2.1,3.75,56.0,DNR Atmosphere,12.956555897939342,77.74059321388498,14.31,Whitefield,15,Worsening
8960145a0d3ffff,1.4,2.5,56.0,Kattera Guppe,12.939076622048708,77.55424089849106,16.52,Basavanagudi,18,Worsening
8961892432fffff,1.4000000000000001,2.5,56.0,Kalyani Trident,12.905762343318676,77.60361580014528,14.12,Mico Layout,15,Worsening
89618924aabffff,5.499999999999999,9.75,56.4,Jaraganahalli Circle,12.906946433173966,77.57295201125342,29.6,J.P. Nagar,65,Worsening
89618925c07ffff,3.3000000000000003,5.75,57.4,Madiwala Junction,12.924958856711559,77.61597568176134,19.77,Madiwala,26,Worsening
8961892cccfffff,5.7,9.75,58.5,CMR Garden,13.032893936677823,77.62683107059931,19.99,K.G. Halli,39,Worsening
8960145b28bffff,4.357142857142858,7.333333333333333,59.4,Achaiah Chetty Layout,13.011654912735974,77.58313084905326,28.08,Sadashivanagar,55,Worsening
896189255dbffff,4.2,7.0,60.0,Bellandur Gate,12.919410295968431,77.66825867162429,20.83,Bellandur,35,Worsening
89618925863ffff,17.09999999999999,28.25,60.5,Narayanpura,12.948541857617831,77.59831850263481,41.93,Wilson Garden,150,Worsening
8961892eb97ffff,4.928571428571428,8.0,61.6,Government Police Quarters,12.997640980093008,77.61961164393412,18.99,Pulikeshinagar(F.Town),29,Worsening
8960145ad9bffff,3.285714285714285,5.333333333333333,61.6,Nathamkaiamcheri,12.912591326292894,77.4870669769287,19.5,Kengeri,18,Worsening
8960145934fffff,3.4,5.5,61.8,Divya Limelite,13.070575954366223,77.53056516105063,19.24,Jalahalli,22,Worsening
8961892086bffff,53.9,86.75,62.1,Samhita Rainbow MTB Apartment,12.951302116841699,77.71699781035542,56.57,Whitefield,395,Worsening
8960145a037ffff,9.14285714285714,14.666666666666666,62.3,Veerabhadra Nagara Circle,12.938075641485586,77.53437795816625,25.22,Banashankari,48,Worsening
8961892e90fffff,12.299999999999997,19.75,62.3,Nehru Puram,12.988055223834326,77.60921604741871,31.06,Pulikeshinagar(F.Town),95,Worsening
89618925c1bffff,5.5,8.75,62.9,Koramangala Water Tank Junction,12.927074311657892,77.62203030021935,21.62,Madiwala,36,Worsening
89618925133ffff,12.100000000000001,19.25,62.9,Koramangala,12.931305213783224,77.63414102093309,38.01,Adugodi,119,Worsening
896016960c3ffff,7.8571428571428585,12.333333333333334,63.7,Sector B,13.098215646036618,77.583982401524,25.31,Yelahanka,44,Worsening
8961892e16fffff,46.99999999999999,73.5,63.9,Gopalan Grand Mall,12.995349105006893,77.66413373661831,50.95,Banaswadi,323,Worsening
89601459597ffff,3.0,4.666666666666667,64.3,Ashoka Heights,13.01284329026563,77.54404195666042,18.83,Rajajinagar,23,Worsening
8960145a647ffff,4.785714285714286,7.333333333333333,65.3,Keshava Shilpa Circle,12.95506745820669,77.56593700252081,16.03,Basavanagudi,22,Worsening
89601459697ffff,2.8571428571428563,4.333333333333333,65.9,HIG Colony,13.042687153942886,77.56980995295861,11.88,Kodigehalli,13,Worsening
896189259b7ffff,1.9999999999999991,3.0,66.7,Jagathguru Shri Sivaratripura Circle,12.922967372021937,77.57622818100366,15.0,Banashankari,18,Worsening
8961892c983ffff,3.0,4.5,66.7,UAS Quarters,13.030880206874519,77.5870647301248,17.49,Kodigehalli,20,Worsening
8961892c927ffff,1.7857142857142856,2.6666666666666665,67.0,Judicial Layout,13.037338972614858,77.57152571093596,8.84,Kodigehalli,8,Worsening
8961892eb0fffff,1.7857142857142856,2.6666666666666665,67.0,Muslim Colony,13.010487807572206,77.61380853340617,8.1,K.G. Halli,8,Worsening
8960145a643ffff,5.3999999999999995,8.0,67.5,Shri Ma Ramamurthy Circle,12.956125928712485,77.56896267104027,25.53,V.V.Puram (C.Pet),43,Worsening
89601459527ffff,3.4,5.0,68.0,Kanteerava Studio Circle,13.022503035012196,77.52916511821502,20.76,Yeshwanthpura,29,Worsening
8960145a30bffff,125.99999999999991,185.33333333333334,68.0,Sri Basaveshwara HBCS,12.959469114076068,77.52751727148758,56.94,Byatarayanapura,680,Worsening
8960145b0cfffff,6.0,8.666666666666666,69.2,DN Ramaiah Layout,12.99563399408002,77.5798531227976,21.82,Sheshadripuram,31,Worsening
8961892cc9bffff,3.0,4.333333333333333,69.2,Brindavan Nagar,13.02433861204959,77.62789046012053,18.21,K.G. Halli,23,Worsening
8961892e167ffff,22.699999999999996,32.75,69.3,Gopalan Grand Mall,12.9921436344337,77.66347675018947,38.34,Banaswadi,139,Worsening
896189243dbffff,4.199999999999999,6.0,70.0,Bommanahalli,12.90460732110776,77.62586358134249,23.03,Madiwala,32,Worsening
8960169050bffff,7.500000000000001,10.666666666666666,70.3,Chikkanahalli North Taluka,13.183442262734433,77.6914556126405,20.37,Chikkajala,35,Worsening
8960145b1abffff,61.59999999999999,85.0,72.5,GEF Block,12.981840079101731,77.54893911965907,53.3,Magadi Road,402,Worsening
89618925d97ffff,95.3,131.25,72.6,Sarakki Industrial Layout,12.907909448382473,77.60124501094569,58.07,Mico Layout,601,Worsening
8961892edd7ffff,3.4999999999999996,4.75,73.7,Sri Paramahamsa Yogananda Circle,12.96765021998088,77.63596131934553,14.99,Jeevanbheemanagar,19,Worsening
8960145b597ffff,10.9,14.75,73.9,TP Kailasam Circle,12.960388498109769,77.57264375014819,29.76,V.V.Puram (C.Pet),63,Worsening
89618924a57ffff,2.4999999999999987,3.3333333333333335,75.0,Jalamandala CHS,12.915470351268207,77.58031368982193,14.09,J.P. Nagar,14,Worsening
8960145a487ffff,2.0000000000000004,2.6666666666666665,75.0,BT Somanna Circle,12.917677772131546,77.56110134237916,8.61,Banashankari,8,Worsening
8961892e893ffff,8.799999999999999,11.5,76.5,New Binnamangla,12.983675668526326,77.63924373238406,25.75,Jeevanbheemanagar,51,Worsening
8960145b3d7ffff,9.999999999999998,13.0,76.9,Chitrapur Circle,13.005299430756127,77.56497223649048,21.13,Malleshwaram,39,Worsening
8960145a1cbffff,3.3,4.25,77.6,Veerabhadra Nagara Circle,12.937017256991048,77.53135376474405,16.05,Banashankari,18,Worsening
89618925947ffff,55.78571428571426,71.66666666666667,77.8,Jayanagar East,12.940046617864743,77.5825308315191,47.46,Wilson Garden,318,Worsening
8961892e287ffff,18.099999999999998,22.75,79.6,Nanjamma Layout,13.006992956226615,77.69746766456792,41.24,K.R. Pura,141,Worsening
8960145a66fffff,4.799999999999998,6.0,80.0,Kaniyar Colony,12.958299791419194,77.55817077178229,22.36,Chamarajpet,26,Worsening
8961892ec0fffff,7.500000000000001,9.333333333333334,80.4,Michaelpalya,12.980440692593191,77.64701683006362,19.36,Jeevanbheemanagar,28,Worsening
896189258c7ffff,5.899999999999999,7.25,81.4,ML Colony,12.939955866970383,77.60780286016352,22.7,Adugodi,38,Worsening
8961892c9afffff,2.999999999999999,3.6666666666666665,81.8,GMR Layout,13.033050243490225,77.576268140517,16.32,Kodigehalli,16,Worsening
89618924273ffff,2.9999999999999996,3.6666666666666665,81.8,Sai Nandana Residency,12.91633732868704,77.63388732767702,14.38,HSR Layout,13,Worsening
89618925d1bffff,9.1,10.75,84.7,Gurappanapalya Junction,12.919670208743652,77.60084130008632,23.43,Mico Layout,43,Worsening
8961892ea0bffff,1.999999999999999,2.3333333333333335,85.7,Sena Vihar,13.01896020936421,77.63803604992204,10.37,Banaswadi,11,Worsening
89618920a87ffff,2.0,2.3333333333333335,85.7,Sumadhura LNR Lake Breeze,12.954474806627445,77.72609201638588,7.36,Whitefield,7,Worsening
8960145a357ffff,68.49999999999996,79.33333333333333,86.3,KPA Block,12.960527866486713,77.53054154122069,46.67,Byatarayanapura,288,Worsening
8960145b567ffff,3.5,4.0,87.5,Gopalapuram,12.977523183604852,77.56210130950738,14.49,Magadi Road,13,Worsening
89618925b37ffff,17.799999999999994,19.5,91.3,Sajjan Rao Circle,12.952892973581834,77.57672967749363,31.92,V.V.Puram (C.Pet),86,Worsening
89618925c8bffff,13.499999999999998,14.75,91.5,FSL Quarters,12.921722140491237,77.62374551467965,28.27,Madiwala,79,Worsening
89618924ccbffff,48.89999999999999,53.25,91.8,Royal Meenakshi Mall,12.876920765226062,77.59771497671579,42.17,Hulimavu,231,Worsening
89618927387ffff,15.199999999999998,16.5,92.1,Bhuvi Colony,12.894787606145158,77.67446256992079,29.54,Electronic City,66,Worsening
8960145a66bffff,8.0,8.666666666666666,92.3,Sirsi Circle,12.959358355046797,77.56119618074078,27.87,Chamarajpet,52,Worsening
896189252afffff,6.699999999999999,7.25,92.4,SNS Arcade,12.957941840869058,77.65928018705607,21.46,Jeevanbheemanagar,30,Worsening
8960145a64bffff,13.7,14.75,92.9,Shri Ma Ramamurthy Circle,12.959329982503212,77.56961790173713,29.85,V.V.Puram (C.Pet),64,Worsening
896189258cfffff,6.6,7.0,94.3,Adugodi,12.943160543533148,77.60845874666745,23.02,Adugodi,30,Worsening
89618925c97ffff,5.500000000000001,5.666666666666667,97.1,Silk Board Junction,12.915312268177555,77.62243330832052,17.58,Mico Layout,19,Worsening
8960145a3cfffff,3.4999999999999987,3.3333333333333335,105.0,Attiguppe Circle,12.958383128197367,77.53291134042314,13.68,Byatarayanapura,14,Worsening
896189256cfffff,10.499999999999998,10.0,105.0,Divyasree Technopolis,12.950344127267098,77.68866373199731,19.12,HAL Old Airport,31,Worsening
8960145918bffff,4.000000000000001,3.6666666666666665,109.1,BDA Industrial Suburb,13.034256564638236,77.52875883479138,11.13,Yeshwanthpura,12,Worsening
