h3,month,n,lat,lon,area,CIS
8961892ebb7ffff,2024-03,31,12.997669153099467,77.61118414482152,Pulikeshi Nagar,45.09
8961892ebb7ffff,2024-04,2,12.997669153099467,77.61118414482152,Pulikeshi Nagar,45.09
8961892ebbbffff,2023-12,8,13.001932725029597,77.61486805262766,Nanjappa Block,31.78
8961892ebbbffff,2024-01,45,13.001932725029597,77.61486805262766,Nanjappa Block,31.78
8961892ebbbffff,2024-02,8,13.001932725029597,77.61486805262766,Nanjappa Block,31.78
8961892ebbbffff,2024-03,4,13.001932725029597,77.61486805262766,Nanjappa Block,31.78
8961892ebbbffff,2024-04,3,13.001932725029597,77.61486805262766,Nanjappa Block,31.78
8961892ebc7ffff,2024-01,4,13.007255353639623,77.62158035665794,Old Bagalur Layout,32.92
8961892ebc7ffff,2024-03,36,13.007255353639623,77.62158035665794,Old Bagalur Layout,32.92
8961892ebc7ffff,2024-04,65,13.007255353639623,77.62158035665794,Old Bagalur Layout,32.92
8961892ebcbffff,2023-11,5,13.011519161766083,77.62526495287729,Sakamma Layout,20.42
8961892ebcbffff,2023-12,3,13.011519161766083,77.62526495287729,Sakamma Layout,20.42
8961892ebcbffff,2024-01,4,13.011519161766083,77.62526495287729,Sakamma Layout,20.42
8961892ebcbffff,2024-02,14,13.011519161766083,77.62526495287729,Sakamma Layout,20.42
8961892ebcbffff,2024-03,4,13.011519161766083,77.62526495287729,Sakamma Layout,20.42
8961892ebd7ffff,2023-11,1,13.005109471140543,77.62395231017324,BL Rice Nagar,5.16
8961892ebd7ffff,2024-02,4,13.005109471140543,77.62395231017324,BL Rice Nagar,5.16
8961892ec07ffff,2023-11,1,12.977235466560723,77.64636017933398,BSNL Telecom Officer Quarters,10.75
8961892ec07ffff,2024-01,2,12.977235466560723,77.64636017933398,BSNL Telecom Officer Quarters,10.75
8961892ec07ffff,2024-02,8,12.977235466560723,77.64636017933398,BSNL Telecom Officer Quarters,10.75
8961892ec07ffff,2024-03,2,12.977235466560723,77.64636017933398,BSNL Telecom Officer Quarters,10.75
8961892ec0bffff,2023-12,3,12.98149909801774,77.6500457834231,BM Kaval,7.2
8961892ec0bffff,2024-01,3,12.98149909801774,77.6500457834231,BM Kaval,7.2
8961892ec0fffff,2024-01,5,12.980440692593191,77.64701683006362,Michaelpalya,19.36
8961892ec0fffff,2024-02,3,12.980440692593191,77.64701683006362,Michaelpalya,19.36
8961892ec0fffff,2024-03,20,12.980440692593191,77.64701683006362,Michaelpalya,19.36
8961892ec1bffff,2023-12,7,12.979352185721782,77.65241809757482,Sir CV Raman Circle,31.29
8961892ec1bffff,2024-01,41,12.979352185721782,77.65241809757482,Sir CV Raman Circle,31.29
8961892ec1bffff,2024-02,40,12.979352185721782,77.65241809757482,Sir CV Raman Circle,31.29
8961892ec1bffff,2024-03,6,12.979352185721782,77.65241809757482,Sir CV Raman Circle,31.29
8961892ec23ffff,2023-11,24,12.97832387916077,77.64095929419824,KFC Circle,49.65
8961892ec23ffff,2023-12,116,12.97832387916077,77.64095929419824,KFC Circle,49.65
8961892ec23ffff,2024-01,68,12.97832387916077,77.64095929419824,KFC Circle,49.65
8961892ec23ffff,2024-02,22,12.97832387916077,77.64095929419824,KFC Circle,49.65
8961892ec23ffff,2024-03,53,12.97832387916077,77.64095929419824,KFC Circle,49.65
8961892ec23ffff,2024-04,2,12.97832387916077,77.64095929419824,KFC Circle,49.65
8961892ec27ffff,2023-11,13,12.977265471175555,77.63793071171104,Indiranagar,47.04
8961892ec27ffff,2023-12,75,12.977265471175555,77.63793071171104,Indiranagar,47.04
8961892ec27ffff,2024-01,35,12.977265471175555,77.63793071171104,Indiranagar,47.04
8961892ec27ffff,2024-02,21,12.977265471175555,77.63793071171104,Indiranagar,47.04
8961892ec27ffff,2024-03,71,12.977265471175555,77.63793071171104,Indiranagar,47.04
8961892ec27ffff,2024-04,2,12.977265471175555,77.63793071171104,Indiranagar,47.04
8961892ec2bffff,2023-11,1,12.981529020296367,77.64161585133306,Indiranagar,30.24
8961892ec2bffff,2023-12,25,12.981529020296367,77.64161585133306,Indiranagar,30.24
8961892ec2bffff,2024-01,11,12.981529020296367,77.64161585133306,Indiranagar,30.24
8961892ec2bffff,2024-02,25,12.981529020296367,77.64161585133306,Indiranagar,30.24
8961892ec2bffff,2024-04,1,12.981529020296367,77.64161585133306,Indiranagar,30.24
8961892ec2fffff,2023-12,2,12.980470566876374,77.63858721280421,Indiranagar,6.31
8961892ec2fffff,2024-01,4,12.980470566876374,77.63858721280421,Indiranagar,6.31
8961892ec37ffff,2024-01,1,12.975118743985103,77.64030275555065,Motappana Palya,1.16
8961892ec3bffff,2023-11,1,12.979382286303746,77.64398800031888,Old Binnamangala,23.98
8961892ec3bffff,2023-12,9,12.979382286303746,77.64398800031888,Old Binnamangala,23.98
8961892ec3bffff,2024-01,28,12.979382286303746,77.64398800031888,Old Binnamangala,23.98
8961892ec3bffff,2024-02,5,12.979382286303746,77.64398800031888,Old Binnamangala,23.98
8961892ec3bffff,2024-03,3,12.979382286303746,77.64398800031888,Old Binnamangala,23.98
8961892ec47ffff,2024-01,1,12.984704375390217,77.65070250868497,Duo Harmony,1.16
8961892ec63ffff,2023-11,7,12.985792665350184,77.64530124516152,Aveda Meta,18.74
8961892ec63ffff,2023-12,5,12.985792665350184,77.64530124516152,Aveda Meta,18.74
8961892ec63ffff,2024-01,3,12.985792665350184,77.64530124516152,Aveda Meta,18.74
8961892ec63ffff,2024-02,1,12.985792665350184,77.64530124516152,Aveda Meta,18.74
8961892ec63ffff,2024-03,5,12.985792665350184,77.64530124516152,Aveda Meta,18.74
8961892ec67ffff,2023-12,1,12.984734167370606,77.64227242695571,New Binnamangla,1.87
8961892ec73ffff,2024-02,1,12.983645924564618,77.64767349928279,Duo Harmony,2.23
8961892ec73ffff,2024-03,1,12.983645924564618,77.64767349928279,Duo Harmony,2.23
8961892ec77ffff,2024-01,3,12.98258747286289,77.6446446134957,George Thangiah Complex,14.37
8961892ec77ffff,2024-02,3,12.98258747286289,77.6446446134957,George Thangiah Complex,14.37
8961892ec77ffff,2024-03,6,12.98258747286289,77.6446446134957,George Thangiah Complex,14.37
8961892ec77ffff,2024-04,2,12.98258747286289,77.6446446134957,George Thangiah Complex,14.37
8961892ec7bffff,2023-11,4,12.986851162453709,77.64833018699213,Byappanahalli Junction,18.8
8961892ec7bffff,2023-12,3,12.986851162453709,77.64833018699213,Byappanahalli Junction,18.8
8961892ec7bffff,2024-01,4,12.986851162453709,77.64833018699213,Byappanahalli Junction,18.8
8961892ec7bffff,2024-02,4,12.986851162453709,77.64833018699213,Byappanahalli Junction,18.8
8961892ec7bffff,2024-03,6,12.986851162453709,77.64833018699213,Byappanahalli Junction,18.8
8961892ec83ffff,2023-12,5,12.970794492951716,77.65347689647938,Annayappa Colony,10.76
8961892ec83ffff,2024-01,4,12.970794492951716,77.65347689647938,Annayappa Colony,10.76
8961892ec83ffff,2024-02,1,12.970794492951716,77.65347689647938,Annayappa Colony,10.76
8961892ec87ffff,2023-11,35,12.96973627091001,77.65044792008068,Indian Airlines Staff Quarters,36.43
8961892ec87ffff,2023-12,27,12.96973627091001,77.65044792008068,Indian Airlines Staff Quarters,36.43
8961892ec87ffff,2024-01,27,12.96973627091001,77.65044792008068,Indian Airlines Staff Quarters,36.43
8961892ec87ffff,2024-02,8,12.96973627091001,77.65044792008068,Indian Airlines Staff Quarters,36.43
8961892ec87ffff,2024-03,3,12.96973627091001,77.65044792008068,Indian Airlines Staff Quarters,36.43
8961892ec87ffff,2024-04,4,12.96973627091001,77.65044792008068,Indian Airlines Staff Quarters,36.43
8961892ec8bffff,2024-04,11,12.973999837334667,77.6541336598593,Geethanjali Layout,11.67
8961892ec8fffff,2023-12,6,12.972941569872443,77.6511046274218,Market Circle,7.86
8961892ec8fffff,2024-02,3,12.972941569872443,77.6511046274218,Market Circle,7.86
8961892ec93ffff,2023-12,2,12.968647330329622,77.65584919553598,DOS Colony,7.38
8961892ec93ffff,2024-01,2,12.968647330329622,77.65584919553598,DOS Colony,7.38
8961892ec93ffff,2024-04,2,12.968647330329622,77.65584919553598,DOS Colony,7.38
8961892ec97ffff,2023-12,2,12.967589154561532,77.65282015159005,LIC Colony,14.38
8961892ec97ffff,2024-01,12,12.967589154561532,77.65282015159005,LIC Colony,14.38
8961892ec97ffff,2024-02,4,12.967589154561532,77.65282015159005,LIC Colony,14.38
8961892ec97ffff,2024-03,2,12.967589154561532,77.65282015159005,LIC Colony,14.38
8961892ec9bffff,2023-11,45,12.971852714139537,77.6565059964633,Nada Prabhu Kempegowda Circle,67.48
8961892ec9bffff,2023-12,360,12.971852714139537,77.6565059964633,Nada Prabhu Kempegowda Circle,67.48
8961892ec9bffff,2024-01,412,12.971852714139537,77.6565059964633,Nada Prabhu Kempegowda Circle,67.48
8961892ec9bffff,2024-02,125,12.971852714139537,77.6565059964633,Nada Prabhu Kempegowda Circle,67.48
8961892ec9bffff,2024-03,151,12.971852714139537,77.6565059964633,Nada Prabhu Kempegowda Circle,67.48
8961892ec9bffff,2024-04,27,12.971852714139537,77.6565059964633,Nada Prabhu Kempegowda Circle,67.48
8961892eca3ffff,2023-11,48,12.970825032397935,77.64504693334096,Old Thippasandra,55.02
8961892eca3ffff,2023-12,156,12.970825032397935,77.64504693334096,Old Thippasandra,55.02
8961892eca3ffff,2024-01,60,12.970825032397935,77.64504693334096,Old Thippasandra,55.02
8961892eca3ffff,2024-02,40,12.970825032397935,77.64504693334096,Old Thippasandra,55.02
8961892eca3ffff,2024-03,79,12.970825032397935,77.64504693334096,Old Thippasandra,55.02
8961892eca7ffff,2023-11,84,12.9697667624083,77.64201827171635,Indiranagar,61.67
8961892eca7ffff,2023-12,156,12.9697667624083,77.64201827171635,Indiranagar,61.67
8961892eca7ffff,2024-01,105,12.9697667624083,77.64201827171635,Indiranagar,61.67
8961892eca7ffff,2024-02,145,12.9697667624083,77.64201827171635,Indiranagar,61.67
8961892eca7ffff,2024-03,110,12.9697667624083,77.64201827171635,Indiranagar,61.67
8961892eca7ffff,2024-04,18,12.9697667624083,77.64201827171635,Indiranagar,61.67
8961892ecabffff,2023-11,2,12.974030246488535,77.64570354709332,New Thippasandra,20.77
8961892ecabffff,2023-12,7,12.974030246488535,77.64570354709332,New Thippasandra,20.77
8961892ecabffff,2024-01,4,12.974030246488535,77.64570354709332,New Thippasandra,20.77
8961892ecabffff,2024-02,11,12.974030246488535,77.64570354709332,New Thippasandra,20.77
8961892ecabffff,2024-03,8,12.974030246488535,77.64570354709332,New Thippasandra,20.77
8961892ecafffff,2023-11,1,12.972971931055143,77.64267482942982,Indiranagar,12.06
8961892ecafffff,2023-12,5,12.972971931055143,77.64267482942982,Indiranagar,12.06
8961892ecafffff,2024-02,3,12.972971931055143,77.64267482942982,Indiranagar,12.06
8961892ecb3ffff,2023-11,16,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24
8961892ecb3ffff,2023-12,115,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24
8961892ecb3ffff,2024-01,20,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24
8961892ecb3ffff,2024-02,18,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24
8961892ecb3ffff,2024-03,17,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24
8961892ecb3ffff,2024-04,11,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24
8961892ecb7ffff,2023-11,2,12.967619824310242,77.64439033807636,Graphite India Junction,5.34
8961892ecb7ffff,2023-12,1,12.967619824310242,77.64439033807636,Graphite India Junction,5.34
8961892ecb7ffff,2024-01,1,12.967619824310242,77.64439033807636,Graphite India Junction,5.34
8961892ecbbffff,2023-11,27,12.971883301556439,77.64807571857924,The Junction,57.45
8961892ecbbffff,2023-12,120,12.971883301556439,77.64807571857924,The Junction,57.45
8961892ecbbffff,2024-01,152,12.971883301556439,77.64807571857924,The Junction,57.45
8961892ecbbffff,2024-02,69,12.971883301556439,77.64807571857924,The Junction,57.45
8961892ecbbffff,2024-03,43,12.971883301556439,77.64807571857924,The Junction,57.45
8961892ecbbffff,2024-04,12,12.971883301556439,77.64807571857924,The Junction,57.45
8961892ecc7ffff,2024-01,4,12.977205187689027,77.65479044173044,Sir CV Raman Circle,8.62
8961892ecc7ffff,2024-02,3,12.977205187689027,77.65479044173044,Sir CV Raman Circle,8.62
8961892ecc7ffff,2024-03,2,12.977205187689027,77.65479044173044,Sir CV Raman Circle,8.62
8961892eccbffff,2023-12,4,12.981468901377603,77.6584765101982,Poojari Marappa Layout,8.61
8961892eccbffff,2024-01,5,12.981468901377603,77.6584765101982,Poojari Marappa Layout,8.61
8961892eccfffff,2023-12,2,12.980410543993518,77.65544724209339,Sir CV Raman Circle,5.51
8961892eccfffff,2024-01,3,12.980410543993518,77.65544724209339,Sir CV Raman Circle,5.51
8961892ecd7ffff,2023-12,1,12.975058103931726,77.65716281588237,Karnataka Agricultural Staff Quarters,5.08
8961892ecd7ffff,2024-01,4,12.975058103931726,77.65716281588237,Karnataka Agricultural Staff Quarters,5.08
8961892ed03ffff,2023-11,4,12.970885288952779,77.6281893916558,Keshwaraj Layout,19.01
8961892ed03ffff,2023-12,4,12.970885288952779,77.6281893916558,Keshwaraj Layout,19.01
8961892ed03ffff,2024-01,8,12.970885288952779,77.6281893916558,Keshwaraj Layout,19.01
8961892ed03ffff,2024-02,6,12.970885288952779,77.6281893916558,Keshwaraj Layout,19.01
8961892ed03ffff,2024-03,3,12.970885288952779,77.6281893916558,Keshwaraj Layout,19.01
8961892ed07ffff,2023-11,4,12.969826923202223,77.6251613598349,Ranka Court,9.81
8961892ed07ffff,2023-12,3,12.969826923202223,77.6251613598349,Ranka Court,9.81
8961892ed07ffff,2024-01,1,12.969826923202223,77.6251613598349,Ranka Court,9.81
8961892ed07ffff,2024-02,2,12.969826923202223,77.6251613598349,Ranka Court,9.81
8961892ed0bffff,2023-12,2,12.97409024227992,77.62884570614361,Jogupalya,4.01
8961892ed0fffff,2023-11,40,12.97303183103914,77.62581761828369,Ranka Court,42.55
8961892ed0fffff,2023-12,55,12.97303183103914,77.62581761828369,Ranka Court,42.55
8961892ed0fffff,2024-01,32,12.97303183103914,77.62581761828369,Ranka Court,42.55
8961892ed0fffff,2024-02,29,12.97303183103914,77.62581761828369,Ranka Court,42.55
8961892ed0fffff,2024-03,15,12.97303183103914,77.62581761828369,Ranka Court,42.55
8961892ed0fffff,2024-04,4,12.97303183103914,77.62581761828369,Ranka Court,42.55
8961892ed13ffff,2023-11,2,12.968738661124236,77.63056119510308,Ranka Corner Apartments,18.33
8961892ed13ffff,2023-12,3,12.968738661124236,77.63056119510308,Ranka Corner Apartments,18.33
8961892ed13ffff,2024-01,5,12.968738661124236,77.63056119510308,Ranka Corner Apartments,18.33
8961892ed13ffff,2024-02,8,12.968738661124236,77.63056119510308,Ranka Corner Apartments,18.33
8961892ed13ffff,2024-03,9,12.968738661124236,77.63056119510308,Ranka Corner Apartments,18.33
8961892ed1bffff,2023-11,1,12.971943653917675,77.63121754714716,Doddaiah Layout,31.13
8961892ed1bffff,2023-12,7,12.971943653917675,77.63121754714716,Doddaiah Layout,31.13
8961892ed1bffff,2024-04,53,12.971943653917675,77.63121754714716,Doddaiah Layout,31.13
8961892ed23ffff,2023-11,62,12.97091500621219,77.61976181361369,Craig Park Layout,48.83
8961892ed23ffff,2023-12,44,12.97091500621219,77.61976181361369,Craig Park Layout,48.83
8961892ed23ffff,2024-01,49,12.97091500621219,77.61976181361369,Craig Park Layout,48.83
8961892ed23ffff,2024-02,54,12.97091500621219,77.61976181361369,Craig Park Layout,48.83
8961892ed23ffff,2024-03,49,12.97091500621219,77.61976181361369,Craig Park Layout,48.83
8961892ed23ffff,2024-04,33,12.97091500621219,77.61976181361369,Craig Park Layout,48.83
8961892ed27ffff,2023-11,12,12.969856592648677,77.61673409682228,Craig Park Layout,19.44
8961892ed27ffff,2023-12,11,12.969856592648677,77.61673409682228,Craig Park Layout,19.44
8961892ed27ffff,2024-01,2,12.969856592648677,77.61673409682228,Craig Park Layout,19.44
8961892ed27ffff,2024-03,4,12.969856592648677,77.61673409682228,Craig Park Layout,19.44
8961892ed27ffff,2024-04,1,12.969856592648677,77.61673409682228,Craig Park Layout,19.44
8961892ed2bffff,2023-11,78,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8
8961892ed2bffff,2023-12,116,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8
8961892ed2bffff,2024-01,81,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8
8961892ed2bffff,2024-02,103,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8
8961892ed2bffff,2024-03,63,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8
8961892ed2bffff,2024-04,44,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8
8961892ed2fffff,2023-11,110,12.973061369991267,77.61739020563411,Craig Park Layout,58.19
8961892ed2fffff,2023-12,159,12.973061369991267,77.61739020563411,Craig Park Layout,58.19
8961892ed2fffff,2024-01,75,12.973061369991267,77.61739020563411,Craig Park Layout,58.19
8961892ed2fffff,2024-02,68,12.973061369991267,77.61739020563411,Craig Park Layout,58.19
8961892ed2fffff,2024-03,107,12.973061369991267,77.61739020563411,Craig Park Layout,58.19
8961892ed2fffff,2024-04,26,12.973061369991267,77.61739020563411,Craig Park Layout,58.19
8961892ed37ffff,2023-11,1,12.967710189389452,77.61910566724188,ASC Junction,8.58
8961892ed37ffff,2023-12,2,12.967710189389452,77.61910566724188,ASC Junction,8.58
8961892ed37ffff,2024-02,7,12.967710189389452,77.61910566724188,ASC Junction,8.58
8961892ed3bffff,2023-11,6,12.97197341901278,77.62278965410394,Lido Mall,39.43
8961892ed3bffff,2023-12,34,12.97197341901278,77.62278965410394,Lido Mall,39.43
8961892ed3bffff,2024-01,49,12.97197341901278,77.62278965410394,Lido Mall,39.43
8961892ed3bffff,2024-02,17,12.97197341901278,77.62278965410394,Lido Mall,39.43
8961892ed3bffff,2024-03,28,12.97197341901278,77.62278965410394,Lido Mall,39.43
8961892ed3bffff,2024-04,8,12.97197341901278,77.62278965410394,Lido Mall,39.43
8961892ed43ffff,2023-12,7,12.978353657521334,77.63253030668535,Bangalore Metropolitan Transport Corporation Quarters,11.94
8961892ed47ffff,2023-11,48,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25
8961892ed47ffff,2023-12,24,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25
8961892ed47ffff,2024-01,66,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25
8961892ed47ffff,2024-02,19,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25
8961892ed47ffff,2024-03,18,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25
8961892ed47ffff,2024-04,4,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25
8961892ed4bffff,2024-03,6,12.981558668288947,77.63318671418068,Bangalore Metropolitan Transport Corporation Quarters,6.41
8961892ed4fffff,2023-11,18,12.980500166918517,77.63015839056763,Kolimi Heights,42.83
8961892ed4fffff,2023-12,8,12.980500166918517,77.63015839056763,Kolimi Heights,42.83
8961892ed4fffff,2024-01,42,12.980500166918517,77.63015839056763,Kolimi Heights,42.83
8961892ed4fffff,2024-02,27,12.980500166918517,77.63015839056763,Kolimi Heights,42.83
8961892ed4fffff,2024-03,37,12.980500166918517,77.63015839056763,Kolimi Heights,42.83
8961892ed4fffff,2024-04,2,12.980500166918517,77.63015839056763,Kolimi Heights,42.83
8961892ed53ffff,2024-01,1,12.976207062359457,77.63490225286664,Indiranagar,2.89
8961892ed53ffff,2024-02,1,12.976207062359457,77.63490225286664,Indiranagar,2.89
8961892ed5bffff,2023-12,5,12.979412112614254,77.63555869791853,Indiranagar,15.23
8961892ed5bffff,2024-02,9,12.979412112614254,77.63555869791853,Indiranagar,15.23
8961892ed5bffff,2024-03,4,12.979412112614254,77.63555869791853,Indiranagar,15.23
8961892ed67ffff,2023-11,5,12.97732465793632,77.62107416179524,Prestige Hermitage,25.27
8961892ed67ffff,2023-12,7,12.97732465793632,77.62107416179524,Prestige Hermitage,25.27
8961892ed67ffff,2024-01,5,12.97732465793632,77.62107416179524,Prestige Hermitage,25.27
8961892ed67ffff,2024-02,15,12.97732465793632,77.62107416179524,Prestige Hermitage,25.27
8961892ed67ffff,2024-03,4,12.97732465793632,77.62107416179524,Prestige Hermitage,25.27
