h3,lat,lon,area,cost_year,CIS,n_parking
89601451097ffff,12.878297949625285,77.51655247138666,Pavamanapura,50.76158940397351,1.87,1
8960145141bffff,12.875032520204236,77.53272939962514,Sobha Forest View,84.60264900662253,1.87,1
896014512a7ffff,12.90289625493937,77.5103473153575,Kanakadas Circle,50.76158940397351,1.87,1
8961892f693ffff,13.043169487377384,77.74993143108709,Salarpuria Sattva East Crest,71.91225165562915,1.61,1
8961892012fffff,12.935131066069367,77.74745543208714,Vishnoo Krishna Enclave Villas,71.91225165562915,1.61,1
8960145810fffff,12.98842638082673,77.49132103353168,Herohalli Cross,59.22185430463576,1.34,1
89601451613ffff,12.894254126329491,77.53665616159874,Pride Spring Field Apartment,59.22185430463576,1.34,1
8961892cc8fffff,13.025425023624493,77.62248980295836,Al Hilal Nagar,59.22185430463576,1.34,1
8961892cc67ffff,13.037211190363953,77.6136578381142,Bhuvanagiri Layout,59.22185430463576,1.34,1
89618924913ffff,12.87923054368158,77.55324267089767,Narayana Nagar,59.22185430463576,1.34,1
8960145b6d7ffff,12.99769705182443,77.60275744163981,Binny Crescent Apartments,59.22185430463576,1.34,1
89601451663ffff,12.903895027346303,77.53020252464326,Bengaluru,59.22185430463576,1.34,1
8961892f51bffff,13.024021500374218,77.72066204037164,CSR Golden Gate Layout,59.22185430463576,1.34,1
8961892f533ffff,13.020845533975029,77.71156639012844,Hosabasavanapura,59.22185430463576,1.34,1
8960145a49bffff,12.919793613508853,77.5671517063357,Yarab Nagar,59.22185430463576,1.34,1
8960145a43bffff,12.927319407845427,77.55464620070065,Sri Sourab Ashwath Circle,59.22185430463576,1.34,1
89601696d2bffff,13.07918861765168,77.50424289157347,Chikkabanavara,59.22185430463576,1.34,1
8960169692bffff,13.094181550647077,77.48765240177198,Soladevanahalli,59.22185430463576,1.34,1
8961892c827ffff,13.044756882498051,77.59271511656887,Hebbal Junction,59.22185430463576,1.34,1
8960145a5c3ffff,12.918795665329196,77.54728707676384,Kakathiyanagar,59.22185430463576,1.34,1
896189209cbffff,12.936362013560782,77.70830485955408,Vandana Tejyesh,59.22185430463576,1.34,1
8961892e4abffff,12.973811620050357,77.70473101260352,New Heaven,59.22185430463576,1.34,1
8961892e49bffff,12.97163091878231,77.71554017184936,Knowledge Square IT Park,59.22185430463576,1.34,1
8961892e457ffff,12.982340022884468,77.71210882325741,Brigade Lake Front,59.22185430463576,1.34,1
8961892e453ffff,12.983398088997948,77.71514022484197,Seetharampalya,59.22185430463576,1.34,1
89618924e33ffff,12.894066002470453,77.58717381136577,Pioneer Paradise,59.22185430463576,1.34,1
8960145a1dbffff,12.934872109920942,77.5337233991602,New D Souza Nagar,59.22185430463576,1.34,1
8961892c493ffff,13.020934886162264,77.68625835129794,Aneppa Circle,59.22185430463576,1.34,1
8961892c8abffff,13.041527110533728,77.60048618442322,Kariyanna Layout,59.22185430463576,1.34,1
8960145a673ffff,12.954008987130369,77.56291145786794,Devaraj Urs Ward,59.22185430463576,1.34,1
8961892e297ffff,13.004845468186451,77.69984110362215,Hale Devasandra,59.22185430463576,1.34,1
8961892512bffff,12.936657594508052,77.63242573356239,Srinivagilu Junction,59.22185430463576,1.34,1
8960145a36bffff,12.966961566165253,77.52343232584174,Anubhav Nagar,59.22185430463576,1.34,1
8961892e62fffff,13.002697894384934,77.7022145725422,Hale Devasandra,59.22185430463576,1.34,1
8961892e5dbffff,12.971695661679496,77.69866929745085,Alpine Eco Apartment,59.22185430463576,1.34,1
89618925adbffff,12.964505378621329,77.61844953934856,Lower Agaram Junction,59.22185430463576,1.34,1
896014586afffff,12.995791772404779,77.52932298741698,Kamala Nagar,59.22185430463576,1.34,1
89601458ec7ffff,13.000201935514227,77.48249815764643,D Group Layout,59.22185430463576,1.34,1
89601458ec3ffff,13.001261567321468,77.4855211345625,Soundarya Layout,59.22185430463576,1.34,1
8960145907bffff,13.05451374684134,77.54413449789432,Prestige Wellington Park,59.22185430463576,1.34,1
8960145904bffff,13.056633990640902,77.5501862764906,Raghuram Layout,59.22185430463576,1.34,1
8961892c933ffff,13.0362543087856,77.57692366472241,Sanjay Nagar,59.22185430463576,1.34,1
89618925dabffff,12.914350250302695,77.59413282424049,Ragigudda Hill,59.22185430463576,1.34,1
8960169740fffff,13.137662311649803,77.62017340780754,Bharthi Nagar,59.22185430463576,1.34,1
8961892e1d7ffff,12.982465944934784,77.67837036765197,Jagadaapura,59.22185430463576,1.34,1
89618924b8bffff,12.8995116854431,77.56019645851602,ISRO Layout,59.22185430463576,1.34,1
89601696183ffff,13.083323644942233,77.55845420254886,Narasipura Layout,59.22185430463576,1.34,1
89618925c5bffff,12.934541961064772,77.62637014909764,Pet Zone Pet Clinic,59.22185430463576,1.34,1
89601696917ffff,13.08775652638097,77.49476242870962,Sri Nandi Nagar,59.22185430463576,1.34,1
896189229d7ffff,12.877409056143742,77.73560820958147,Dommasandra Anekal Taluka,59.22185430463576,1.34,1
8961892c34bffff,13.071301307138201,77.65157363117112,Pride Pegasus,59.22185430463576,1.34,1
8961892c1b7ffff,13.027516166775069,77.63697684006846,Vasthav Sneha Enclave,59.22185430463576,1.34,1
8961892c09bffff,13.039167123225553,77.67030308846935,C Pillappa Farms,59.22185430463576,1.34,1
8961892a947ffff,13.04419768321241,77.76140697001046,Subhash Nagar,59.22185430463576,1.34,1
8960145a097ffff,12.930552552637645,77.54688153860184,50 Feet Road,59.22185430463576,1.34,1
89601459ec7ffff,13.052461472820939,77.51282178559028,Mata Pada Layout,59.22185430463576,1.34,1
89618925e83ffff,12.940951908983829,77.62768257716621,H Chandra Reddy Layout,59.22185430463576,1.34,1
8961892445bffff,12.882035010658882,77.65497712045493,Manjunatha Nagar,59.22185430463576,1.34,1
8960145a8cfffff,12.943561202806046,77.49058189912851,BDA Layout,59.22185430463576,1.34,1
8961892e103ffff,12.985702321810676,77.67059481829274,Kaggadasapura,59.22185430463576,1.34,1
89618924293ffff,12.901335689964293,77.6420606465808,ITI Layout,59.22185430463576,1.34,1
89618926293ffff,12.848814470801655,77.67066689574348,Paramount Raghavendra Akash,59.22185430463576,1.34,1
89618925593ffff,12.908736208759331,77.6632591778722,SJR East Wood Villa,59.22185430463576,1.34,1
89601696527ffff,13.074772875796347,77.55951484965973,Vidyaranyapura Society,59.22185430463576,1.34,1
89618924803ffff,12.888778935824451,77.572046339589,Renukamba Nagar,59.22185430463576,1.34,1
89618924697ffff,12.885240485818336,77.65563372141966,,59.22185430463576,1.34,1
8961892e83bffff,12.994407622807591,77.62738358845635,Hirachandra Layout,59.22185430463576,1.34,1
8961892517bffff,12.941978378269669,77.6391382414446,Srinivagilu Junction,59.22185430463576,1.34,1
8961892534bffff,12.96653097795081,77.64979123122899,Kodihalli,59.22185430463576,1.34,1
89618920ed3ffff,12.945808877360145,77.75246297439992,Mutsandra Main Road,59.22185430463576,1.34,1
8961892194fffff,12.995101417504449,77.73161543179559,Sadaramangala Industrial Area,59.22185430463576,1.34,1
8961892724fffff,12.92036552493171,77.69658338112048,,59.22185430463576,1.34,1
89601459bc7ffff,13.060034669939512,77.47506594425026,Doddaramaiah Circle,59.22185430463576,1.34,1
8961892e91bffff,12.98696797119602,77.61461529193731,Prestige Summit,59.22185430463576,1.34,1
89601696267ffff,13.127094511103358,77.57302960959782,Naganahalli Junction,59.22185430463576,1.34,1
8960169622bffff,13.123890641429226,77.5723739612418,Veracious Vani Vilas,59.22185430463576,1.34,1
8961892e0cbffff,12.996285805200051,77.70089923496916,Mahadevapura,59.22185430463576,1.34,1
8960145ac53ffff,12.931753291693404,77.50781875419318,Jnana Bharathi Ward,59.22185430463576,1.34,1
89601696113ffff,13.0886705078595,77.5567382138759,Bettalli,59.22185430463576,1.34,1
89601696507ffff,13.074750035184366,77.56793956763704,Thindlu Circle,59.22185430463576,1.34,1
89601696417ffff,13.08002815828735,77.59150249834565,Yelahanka Bypass Junction,59.22185430463576,1.34,1
89601696413ffff,13.081088403085998,77.59453035304956,Yelahanka Bypass Junction,59.22185430463576,1.34,1
89601696277ffff,13.124951666125483,77.57540153015502,Veracious Vani Vilas,59.22185430463576,1.34,1
8961892e1c3ffff,12.985671658164044,77.67902759785538,Jagadaapura,59.22185430463576,1.34,1
89601459cdbffff,13.0321601636028,77.5142898432426,ABB Circle,59.22185430463576,1.34,1
8960145a00bffff,12.94445446767175,77.54410602768182,BDA Layout,59.22185430463576,1.34,1
89618922817ffff,12.884841272051531,77.7483921772808,Dommansandra Circle,59.22185430463576,1.34,1
89618926687ffff,12.834859970389857,77.68186870505674,Columbia Aaltius,59.22185430463576,1.34,1
896189263c3ffff,12.85103701639264,77.65143985123585,Vinayaka Layout,59.22185430463576,1.34,1
8960145916fffff,13.048175737417655,77.51756212812394,Selection Corner Circle,59.22185430463576,1.34,1
8961892eb47ffff,13.014751584489819,77.61749273934453,Arokiyamma Layout,59.22185430463576,1.34,1
8961892e0afffff,12.98778826633843,77.68508812218288,Nester Raga Apartment,59.22185430463576,1.34,1
8960145ad63ffff,12.926515760604888,77.4758780802735,DS Max Star Nest,59.22185430463576,1.34,1
8960145ad2bffff,12.922254645582912,77.47220276208103,Arunachalam Layout,59.22185430463576,1.34,1
8961892cb37ffff,13.057622947711153,77.57848570483092,Kote Sri Narayana Swamy Temple Circle,59.22185430463576,1.34,1
8961892ca37ffff,13.06504275763423,77.59967833246834,Hoodi Layout,59.22185430463576,1.34,1
8960169604bffff,13.108910537944542,77.58055013243181,,59.22185430463576,1.34,1
8961892eab7ffff,13.00508123657327,77.6323812193506,Ambience Downtown,59.22185430463576,1.34,1
8960145957bffff,13.032089152275464,77.53955002537847,Jai Bharath Industrial Estate,59.22185430463576,1.34,1
89601459613ffff,13.0512390924541,77.56874957930296,LKR Nagar,59.22185430463576,1.34,1
89601459c4fffff,13.040732087778522,77.50481003222228,Rukmini Nagar,59.22185430463576,1.34,1
89601459c07ffff,13.030063295516692,77.49982341205893,Nelagadaranahalli,59.22185430463576,1.34,1
8960145b127ffff,12.985070293789445,77.5411735231518,Basaveshwara Nagar,59.22185430463576,1.34,1
8960145820bffff,13.019323887397332,77.52009101059515,Dr Vishnuvardhan Circle,59.22185430463576,1.34,1
89601458177ffff,12.990569737412397,77.48895182679887,Herohalli North,59.22185430463576,1.34,1
89601458353ffff,13.014025295481874,77.50496997944504,Peenya,59.22185430463576,1.34,1
8960145842fffff,12.980860045916591,77.52065616311747,Sattva Anugraha,59.22185430463576,1.34,1
89601458583ffff,12.963784890995548,77.51436050048355,Malai Mahadeshwara Layout,59.22185430463576,1.34,1
8960145aab7ffff,12.95319594579935,77.48412914698724,Maruthi Nagar,59.22185430463576,1.34,1
8960145aa9bffff,12.957431528633924,77.4962201992489,Further Extension,59.22185430463576,1.34,1
8960145b31bffff,13.009588610634358,77.56023067976432,Milk Colony,59.22185430463576,1.34,1
8960169231bffff,13.166284606609366,77.71045389754201,Bengaluru IT Park,59.22185430463576,1.34,1
89601692203ffff,13.172649820343064,77.72865464872288,Kavadedasarahalli,59.22185430463576,1.34,1
8961892cc0fffff,13.032920674900863,77.61840192500276,Rashad Nagar,59.22185430463576,1.34,1
89618924a6fffff,12.92085153349821,77.57017707406985,,59.22185430463576,1.34,1
89618925443ffff,12.933257167422417,77.68234747819845,Bellanduru,59.22185430463576,1.34,1
89618925427ffff,12.924764134227722,77.6665433869815,Suncity Apartment,59.22185430463576,1.34,1
8961892550bffff,12.921591804001316,77.65745672066868,SM Industrial Estate,59.22185430463576,1.34,1
896189254b3ffff,12.916170816110155,77.6760323704993,Sri Venkateshwara Circle,59.22185430463576,1.34,1
896189255c3ffff,12.918352945077519,77.66522964787347,,59.22185430463576,1.34,1
89601459413ffff,13.028811789726605,77.56416209174002,MSR Students Enclave,59.22185430463576,1.34,1
8961892605bffff,12.844552516797082,77.66698174111512,Infosys Bangalore Campus,59.22185430463576,1.34,1
89618924453ffff,12.878829542058183,77.65432053797066,Sir M Visvesvaraya Layout,59.22185430463576,1.34,1
896014580b7ffff,12.98302973998107,77.50986893437518,BDA Layout,59.22185430463576,1.34,1
8960145808fffff,12.988351359465705,77.51657108328436,Doddaiah Garden,59.22185430463576,1.34,1
89601458267ffff,13.022550888396195,77.51232669372158,Chakkasandra,59.22185430463576,1.34,1
8960145b36fffff,13.01816593826363,77.5507479298164,Lumos,59.22185430463576,1.34,1
8960145b3c3ffff,13.008503358830348,77.56562750083489,Malleshwaram Circle,59.22185430463576,1.34,1
8960145b657ffff,13.005192528017064,77.59867035717566,Marappa Garden,59.22185430463576,1.34,1
8961892cd07ffff,13.022300657302516,77.59655073621906,Ex Servicemen Colony,59.22185430463576,1.34,1
89601690037ffff,13.199491432924985,77.68630514086836,Yerthiganahalli,59.22185430463576,1.34,1
8961892ce4fffff,13.062823116534872,77.62733794876254,Srirampura,59.22185430463576,1.34,1
8960145b387ffff,12.999977099897633,77.55826522303991,Star Circle,59.22185430463576,1.34,1
896189271bbffff,12.874496507188072,77.66749243674367,,59.22185430463576,1.34,1
8961892ea87ffff,13.007198966796778,77.63843863965332,Subramanyapalya,59.22185430463576,1.34,1
896014511cbffff,12.88476484667875,77.50103200852485,Vajarahalli Road,59.22185430463576,1.34,1
89618934ad3ffff,12.803737132975073,77.70361619740206,Chandapura Junction,59.22185430463576,1.34,1
8961892f57bffff,13.031522857975803,77.71657207753819,Vishwakarma Layout,59.22185430463576,1.34,1
8961892edafffff,12.965563700386046,77.62147726776337,ASC Junction,59.22185430463576,1.34,1
8960144a2cbffff,13.071861890286915,77.44099948846512,Rajadhani Layout,59.22185430463576,1.34,1
896189249a7ffff,12.872854675866865,77.54351546894281,Talagattapura,50.76158940397351,1.16,1
8961892ccafffff,13.025451974485,77.61406127191854,CL Ramaiyah Layout,50.76158940397351,1.16,1
89618925873ffff,12.946395488478176,77.60068954679488,Eramma Layout,50.76158940397351,1.16,1
89601451697ffff,12.88570084951456,77.53771650242864,Sahara Layout,50.76158940397351,1.16,1
8961892406bffff,12.899254611294399,77.62757867804447,Narasimhaswamy Layout,50.76158940397351,1.16,1
8961892600fffff,12.83817833628123,77.65724084080323,Himagiri Residency,50.76158940397351,1.16,1
896189243b7ffff,12.892910994203131,77.60941669991126,Nethravathi Block,50.76158940397351,1.16,1
89618926053ffff,12.84134682188054,77.66632502535957,Venkateshwara Techno Park,50.76158940397351,1.16,1
8961892607bffff,12.844589458456436,77.65855395484327,Unnamed Road,50.76158940397351,1.16,1
8961892623bffff,12.85956089943264,77.6588088567479,Oracle Ridge,50.76158940397351,1.16,1
896014593a3ffff,13.053499309122332,77.52426641038987,Jalahalli West,50.76158940397351,1.16,1
896189255a7ffff,12.909860822585067,77.64942982012717,Parangipalya,50.76158940397351,1.16,1
89618925653ffff,12.953550040878058,77.68932107641575,Yemalur Junction,50.76158940397351,1.16,1
896189253d3ffff,12.95367844947419,77.65559435560154,Ashoka Avenue,50.76158940397351,1.16,1
89618925447ffff,12.932199683178975,77.67931779245983,Orchid Lakeview,50.76158940397351,1.16,1
8961892ea03ffff,13.015755173949385,77.63737947662257,Keerthi Layout,50.76158940397351,1.16,1
896189240a7ffff,12.880024559576707,77.6236421590632,Patel Krishnappa Layout,50.76158940397351,1.16,1
89618926acbffff,12.861886167775863,77.61430897935472,Mahaveer Ridge,50.76158940397351,1.16,1
8960145a013ffff,12.939105460153685,77.54582118823143,Writers Colony,50.76158940397351,1.16,1
8961892e953ffff,12.991231427006083,77.61829926119724,St Thomas Town,50.76158940397351,1.16,1
89601459adbffff,13.069580011535866,77.50227997850489,Geleyara Balaga Layout,50.76158940397351,1.16,1
8961892198bffff,12.981184772915062,77.7343887702389,Maliyappa Layout,50.76158940397351,1.16,1
89618921c57ffff,12.982109071453282,77.77118163457463,Kencha Reddy Layout,50.76158940397351,1.16,1
89618921977ffff,12.989778694753014,77.72489322273985,Vaswani Exquisite,50.76158940397351,1.16,1
8961892516bffff,12.944125631504862,77.63676647547399,Ganapathi Enclave,50.76158940397351,1.16,1
8961892524bffff,12.973938196133684,77.67099626871038,BEML Township,50.76158940397351,1.16,1
89618925e8fffff,12.943098937790333,77.62531104407064,Godavari Block,50.76158940397351,1.16,1
89618920c03ffff,12.925546240432087,77.73704309163739,Myhna Heights,50.76158940397351,1.16,1
8961892e6c7ffff,12.999429538090583,77.71842983364527,Anup Layout,50.76158940397351,1.16,1
89618920b0bffff,12.958838806398512,77.70447365480493,Hemant Nagar,50.76158940397351,1.16,1
89618920b33ffff,12.953517253302724,77.69775474066036,Viceroy Boulevard,50.76158940397351,1.16,1
8961892c10bffff,13.041395615776068,77.64263258080358,,50.76158940397351,1.16,1
896189253c7ffff,12.954767861354457,77.65019335692655,PR Layout,50.76158940397351,1.16,1
8960145866bffff,13.011808764115553,77.5325962229399,Jai Maruti Nagar Circle,50.76158940397351,1.16,1
896014586b3ffff,12.991503438865127,77.5340631106326,Shivakrupa,50.76158940397351,1.16,1
8960145a2cbffff,12.966852758639241,77.55711050441158,Hari Kunte,50.76158940397351,1.16,1
8961892e52bffff,12.973906963935935,77.67942876428965,Keerthi Regency,50.76158940397351,1.16,1
8961892e56fffff,12.980318451541573,77.68074324427698,Thimaia Reddy Layout,50.76158940397351,1.16,1
8961892e613ffff,12.998371246005007,77.71539815183634,DN Chandrappa Layout,50.76158940397351,1.16,1
8961892e66fffff,13.010168529964652,77.7065613291296,Gayathri Layout,50.76158940397351,1.16,1
8960145a4c3ffff,12.926201759333708,77.56846196730865,Siddanna Layout,50.76158940397351,1.16,1
89618925c13ffff,12.923869405278952,77.6213742068754,FSL Quarters,50.76158940397351,1.16,1
8961892e293ffff,13.005903947581054,77.70287226909491,Kuvempu Nagar,50.76158940397351,1.16,1
896016966a3ffff,13.098193120565155,77.59241007847257,LBS Nagar,50.76158940397351,1.16,1
89618924bc3ffff,12.903773361747138,77.56387637685451,Rajyotsava Nagar,50.76158940397351,1.16,1
89618924c33ffff,12.87163531345766,77.5825863715485,BK Circle,50.76158940397351,1.16,1
8961892416fffff,12.890796451012458,77.60336369646876,Fortuna Glade,50.76158940397351,1.16,1
89618924333ffff,12.901467876629114,77.60835746894601,Surya Layout,50.76158940397351,1.16,1
